symb,date,open,high,low,close,adjClose,volume,symbol,technicals_ema8,technicals_sma20,technicals_sma50,technicals_stddev20,technicals_rsi14,technicals_cci50,technicals_cci5,technicals_snapback,technicals_hasCherries,technicals_avgVolume,technicals_macd,technicals_macdSignal,technicals_macdHistogram,technicals_atr8,technicals_ema8w,technicals_sma20w,technicals_ema8m,technicals_cci50w,technicals_cci5w,scores_ema8,scores_sma20,scores_sma50,scores_ema8w,scores_sma20w,scores_ema8m,scores_snapback,scores_snapStrength,scores_snapTiming,scores_guruScoreEMA8,scores_guruScoreSMA20,scores_guruScoreSMA50,isWhatIf,
TK,2018-01-12T15:55:30-05:00,,,,10.53,10.54,517451,TK,10.1717737455847,9.654,8.9138,0.99141111553193,73.3347591595367,184.950697774665,139.136904761905,45.8137930127594,false,936387.55,0.444285682217609,0.374007215910478,0.070278466307131,0.330636638011209,9.30911491339867,8.90690000000001,8.68571318492388,130.165781613832,143.021346469623,83.9228703796968,10.942653866437,6.09344408930568E-05,0.221376908277593,5.06283618140202E-05,1.07175902597234E-06,1.56360927570589,99.999971148421,99.8648623946706,23.5868247769677,11.9605254161102,0.211997292522996,true,/guru/score/history/?symbols=TK
TMST,2018-01-12T15:59:55-05:00,,,,18.53,18.52,611913,TMST,17.1616829186454,15.5560001,14.76220004,2.99384987319016,77.8315451183586,255.294296556865,118.851635007857,136.442661549008,false,504480.65,0.900389410420539,0.579640769623194,0.320748640797345,0.71432604423031,15.4827736312115,15.30300003,15.1807090571221,97.3132025008421,155.364607305684,21.4986595126626,7.72100191559488E-06,1.07175902597234E-06,2.21791028875984E-06,1.07175902597234E-06,1.07175902597234E-06,94.7663695303546,99.999971148421,99.5710467853443,58.8421455366748,0.418256397714461,0.216562749119835,true,/guru/score/history/?symbols=TMST
TOO,2018-01-12T15:59:09-05:00,,,,2.825,2.82,1515396,TOO,2.69589418494237,2.4805,2.4298,0.391891566635408,72.3383066947578,194.53197170444,63.0026809651476,131.529290739292,false,1680514.8,0.114269618436896,0.061780927479807,0.052488690957089,0.111193388605359,2.48179674112024,2.4668,2.85165502219369,-34.5217244899286,159.997495146847,68.5951925239723,0.08015789558139,0.002013846929816,0.086949339940068,0.03268033765691,97.8623322407956,92.1888137462137,99.999971148421,77.8386708855574,85.833586623721,9.04082652515082,2.64789963373621,true,/guru/score/history/?symbols=TOO
TTOO,2018-01-12T15:20:07-05:00,,,,5.29,5.2,250823,TTOO,5.07382591352807,4.54200000000001,4.264,0.980318315650452,67.493625925228,260.436328265419,2.0121474084286,258.424180856991,true,399581.15,0.314876817158296,0.205046057751782,0.109830759406514,0.338735110183584,4.45920741664611,4.3305,4.30319204804907,80.1302770159144,140.832675271675,75.6713737785429,0.001410801439594,1.07175902597234E-06,2.18170486676605E-05,1.07175902597234E-06,1.07175902597234E-06,98.5624174787098,99.999971148421,72.5611938683805,90.6875383432581,2.40468967487911,0.219416587894551,true,/guru/score/history/?symbols=TTOO
UAN,2018-01-12T15:59:54-05:00,,,,3.98,3.99,661175,UAN,3.92932548070692,3.65650000000001,3.452,0.5461236123804,61.5697768550317,153.876365023228,-56.6707844348368,210.547149458064,true,835268.75,0.176466511590191,0.130283637649694,0.046182873940497,0.196731985299708,3.57569511661457,3.28890000000001,3.65885316334863,-2.92157199315775,99.9077412186497,97.022699799302,12.7371739773303,0.010032673186822,1.68848213909029,1.07175902597234E-06,13.3305350968232,98.5624174787098,99.999971148421,99.4701168548355,98.5208595863042,50.0719802850184,4.62426409565392,true,/guru/score/history/?symbols=UAN
UNG,2018-01-12T15:59:55-05:00,,,,25.29,25.290001,10627244,UNG,23.6040038114855,22.3679999,23.53760008,2.62860166522024,64.1662997715859,72.3380015818347,119.932423440027,-47.5944218581922,false,5714532.2,0.25086255360711,-0.136550577054311,0.387413130661421,0.969002026942882,23.243603112646,24.77120011,25.5370712236153,-61.4906987036845,197.701288134609,32.3786670743572,0.236165549420464,28.1617377254806,13.1005270340078,94.0885814452953,97.7942680418399,1.87903420771139,7.0532962725649,99.6143872151015,7.54273054165597,1.46278709246736,7.19993795980577,true,/guru/score/history/?symbols=UNG
UTHR,2018-01-12T15:59:41-05:00,,,,141.27,141.270004,417842,UTHR,145.865376455144,144.2070007,133.5846011,12.8602984592448,48.8945987844904,60.7597612288092,-105.079057118866,165.838818347675,true,411742.1,3.59777440570815,4.78516913536281,-1.18739472965465,3.77863588735405,138.650263881236,128.23450065,130.591187411329,59.0643538035807,-7.62025867424885,87.2821595431164,94.3555169475797,53.9318560908382,94.9934357050794,4.78423461104991,19.1900638860354,98.5624174787098,0.741126054909291,99.8648623946706,18.542842260278,19.0307940325397,15.7936653608291,true,/guru/score/history/?symbols=UTHR
VCEL,2018-01-12T15:59:48-05:00,,,,6.6,6.625,607044,VCEL,6.16842234386653,5.51375,4.8053,1.20866403520581,76.975735241798,200.863397406121,91.0852713178295,109.778126088292,false,699057.2,0.466657758394327,0.36787302096889,0.098784737425436,0.384911226477716,5.23917537073265,4.71095,4.28535501813515,228.270010419378,160.503378204136,34.5084454549892,2.12303522539869E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,69.5530512638323,99.999971148421,95.5701215022977,62.1460913519713,0.245334008005151,0.195345946467539,true,/guru/score/history/?symbols=VCEL
VKTX,2018-01-12T15:59:26-05:00,,,,4.72,4.74,678390,VKTX,4.81916033265256,4.4455,3.5106,0.899432598919981,62.0307146906884,103.113862425017,-117.940635671132,221.054498096148,true,724034.5,0.423711005376015,0.434772419034054,-0.011061413658038,0.353243077177916,3.92734079783811,2.61692,2.49954708606112,255.431487909074,70.7884490481336,94.2596403779399,47.213129554898,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,98.5624174787098,86.2763991035065,99.8648623946706,92.8915861781855,73.7715172400869,0.208881592166079,true,/guru/score/history/?symbols=VKTX
VUZI,2018-01-12T15:52:39-05:00,,,,8.5,8.55,685375,VUZI,7.94687255649035,6.775,6.36119999999999,2.1903196113809,69.2892887946922,205.622113863145,-59.1397849462362,264.761898809381,true,976728.75,0.604731292408224,0.372206189249879,0.232525103158345,0.732990289655572,6.71570146514952,6.00309999999999,6.2441032098122,346.667832099917,137.296148017461,35.0442379940927,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,98.5624174787098,99.999971148421,99.5830082760329,70.1631826895101,0.219416587894551,0.219416587894551,true,/guru/score/history/?symbols=VUZI
WATT,2018-01-12T15:57:06-05:00,,,,20.03,20,5201767,WATT,21.7283439494155,17.4980001,12.06580004,14.441920493674,55.4369967744256,105.424541386136,-166.666666666667,272.091208052803,true,9313408.35,3.44666383032764,3.35872642829457,0.087937402033069,3.40613087102441,15.3545412857282,11.78520002,13.1544721283665,169.297455686323,44.5678272641351,23.3764875868757,0.035190607877134,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,98.5624174787098,90.0669965782746,99.8648623946706,59.2041424647751,6.78528247398549,0.211896959866463,true,/guru/score/history/?symbols=WATT
WPRT,2018-01-12T15:57:33-05:00,,,,3.725,3.72,471381,WPRT,3.76347201835121,3.534,3.25,0.784688473217246,56.8374836580977,96.0966886447431,-49.8220640569388,145.918752701682,false,1153364.05,0.200247413884702,0.198211805358976,0.002035608525726,0.236455171602188,3.39667151844594,3.1607,2.76823683322891,129.122996912162,58.2015068194482,97.6765096199691,59.4115197102273,0.02843132686523,7.12597139081108,0.000106093868646,1.07175902597234E-06,97.8175610316221,69.4293450796374,99.002806388546,87.21342527268,73.8941719264171,5.7798824905626,true,/guru/score/history/?symbols=WPRT
WTI,2018-01-12T15:59:19-05:00,,,,4.885,4.88,4138437,WTI,4.39834231724484,3.619,3.3384,1.47177308033543,80.1110576742488,286.52700820765,112.305099030763,174.221909176887,true,2813541.85,0.430100338271151,0.289345194904501,0.14075514336665,0.331351643878953,3.5463896437008,2.9993,2.86587182804542,303.573323841921,157.277122019097,2.13911982749604,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,98.5624174787098,99.999971148421,99.2027454874317,27.625836997683,0.219416587894551,0.219416587894551,true,/guru/score/history/?symbols=WTI
WTW,2018-01-12T15:59:41-05:00,,,,59.46,59.439999,2174662,WTW,54.3794105579672,49.49999995,46.73340004,8.97651747929041,73.0150959679707,319.345779136128,99.0815220686258,220.264257067503,true,1944103.1,2.90802764076513,1.69252810512218,1.21549953564295,2.81669312490511,48.4464737672344,45.7738000900001,40.7445270599394,141.549885615596,221.511674165055,9.05881492762946,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,98.5624174787098,99.999971148421,97.5545498117402,44.6951984184839,0.219416587894551,0.219416587894551,true,/guru/score/history/?symbols=WTW
WUBA,2018-01-12T15:58:51-05:00,,,,82.05,81.980003,1183620,WUBA,80.6881678257575,75.1860004999999,72.9086006600001,10.7271182092883,67.9933944423039,153.107177055757,-82.3193850503554,235.426562106112,true,960761,3.23063927021327,2.27927127281643,0.951367997396841,2.81632351425874,74.0993526050486,69.02710041,62.9853733699126,144.503347809315,112.878346716605,95.772646490952,10.5331692792478,0.445790888170161,2.92531561205585,1.32665310070834E-05,1.07175902597234E-06,98.5624174787098,99.999971148421,99.8648623946706,98.0959106953275,46.9991599117289,16.3787518487256,true,/guru/score/history/?symbols=WUBA
XENT,2018-01-12T15:59:46-05:00,,,,34.45,34.349998,172479,XENT,34.1217047234307,33.2749991,30.9584995,1.94614970133454,60.4940770583418,111.419723561137,31.0095933954002,80.4101301657363,false,245238.95,0.995329124213611,0.985193656525539,0.010135467688072,1.14787917763294,32.1262583229489,30.49624969,28.5270310758998,106.170385568664,96.0896517526758,97.8055420636334,83.8307836605323,1.73775110025631,31.0913905908659,0.266909879703314,1.07175902597234E-06,23.8208266283403,96.2867473215182,38.2210543796366,60.7615629024655,57.7176920581475,15.8551481882933,true,/guru/score/history/?symbols=XENT
XIN,2018-01-12T15:57:18-05:00,,,,7.97,8,500656,XIN,7.76275683930695,7.02150000000001,6.29,1.5776219445734,72.65417660087,171.862509992006,54.4217687074839,117.440741284523,false,1052837.8,0.549908428016485,0.459761434245381,0.090146993771104,0.384346822912836,6.69000959920658,5.9507,5.84392234738732,330.152044465366,110.150617624099,90.8588908185957,0.133488955715877,1.07175902597234E-06,7.47617107110798E-06,1.07175902597234E-06,1.07175902597234E-06,79.6974830818817,99.999971148421,68.464424132588,89.7988215208274,10.2085314755839,0.204415525112758,true,/guru/score/history/?symbols=XIN
XON,2018-01-12T15:59:31-05:00,,,,14.7,14.71,2546439,XON,13.4483637704023,12.6095,13.24,1.85077794454083,61.51889597888,78.5123588298543,155.353393981805,-76.841035151951,false,1861816.95,0.140637658020726,-0.147379407729007,0.288017065749733,0.963830914783174,13.416611089705,15.94379995,17.2511704070076,-116.372339110172,169.503475505566,9.29524260397009,0.001160648734022,2.21692709577226,7.6895426513905,23.5620755080842,0.021958233491815,19.4676801170572,16.9207062086863,99.8648623946706,14.5210427919771,0.725790305292089,9.0052277154875,true,/guru/score/history/?symbols=XON
XXII,2018-01-12T15:59:57-05:00,,,,3.315,3.34,2787537,XXII,3.21984705992041,2.917,2.543,0.64305831772864,65.1264847949821,165.280016913198,57.6923076923068,107.587709220891,false,3968471.85,0.224302691364872,0.1899675697846,0.034335121580272,0.252580896044713,2.78622959778677,2.5917,2.30727368947683,159.509978747951,114.807213575813,88.8372765762571,0.111535521859074,1.07175902597234E-06,1.0447353893106E-05,1.07175902597234E-06,1.07175902597234E-06,66.2874594011699,99.999971148421,72.2318716643201,83.8189394925286,9.04235356035337,0.19223957581277,true,/guru/score/history/?symbols=XXII
YTEN,2018-01-12T13:33:51-05:00,,,,1.62,1.57,142138,YTEN,1.71110472368651,2.0435,2.425,1.04986237193265,39.083839245337,-108.143493061011,-82.1917808219177,-25.9517122390931,false,602616.9,-0.287234235111229,-0.253579799510249,-0.03365443560098,0.242295512208394,2.27751010750833,2.7609,2.48018482756415,-29.3294321016694,-66.1339833875045,60.6524203915835,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,1.07175902597234E-06,0.143570611654575,93.4727695090133,99.8648623946706,9.33683317658834,0.024319199212446,0.024319199212446,true,/guru/score/history/?symbols=YTEN
