date,open,high,low,close,adjClose,volume,symbol,technicals_ema8,technicals_sma20,technicals_sma50,technicals_stddev20,technicals_rsi14,technicals_cci50,technicals_cci5,technicals_snapback,technicals_hasCherries,technicals_avgVolume,technicals_macd,technicals_macdSignal,technicals_macdHistogram,technicals_atr8,technicals_ema8w,technicals_sma20w,technicals_ema8m,technicals_cci50w,technicals_cci5w,scores_ema8,scores_sma20,scores_sma50,scores_ema8w,scores_sma20w,scores_ema8m,scores_snapback,scores_snapStrength,scores_snapTiming,scores_guruScoreEMA8,scores_guruScoreSMA20,scores_guruScoreSMA50
2016-07-15T04:00:00.000Z,46.5,46.630001,46.009998,46.200001,46.200001,285200,PAYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18T04:00:00.000Z,46.34,46.959999,46.060001,46.709999,46.709999,340000,PAYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19T04:00:00.000Z,46.650002,46.919998,45.84,46.290001,46.290001,287900,PAYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20T04:00:00.000Z,46.73,47.740002,46.698002,47.389999,47.389999,418900,PAYC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21T04:00:00.000Z,47.299999,47.299999,45.150002,45.330002,45.330002,609000,PAYC,,,,,,,-104.09464215369509,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22T04:00:00.000Z,45.360001,46.84,45.360001,46.810001,46.810001,437400,PAYC,,,,,,,-30.116417338733264,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25T04:00:00.000Z,46.540001,47.07,46.41,47.049999,47.049999,555500,PAYC,,,,,,,48.20048480366488,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26T04:00:00.000Z,46.93,47.310001,46.43,47.299999,47.299999,446400,PAYC,46.635000125000005,,,,,,50.85429965079574,,,,,,,,,,,,,96.63461544818648,,,,,,,,,,,
2016-07-27T04:00:00.000Z,47.5,47.709999,46.919998,47.279999,47.279999,402100,PAYC,46.778333208333336,,,,,,93.2287922877116,,,,,,,1.1887492500000016,,,,,,97.5639618756349,,,,,,,,,,,
2016-07-28T04:00:00.000Z,47.220001,47.77,46.580002,47.68,47.68,417500,PAYC,46.97870360648148,,,,,,82.7456566037258,,,,,,,1.188905343750002,,,,,,96.42965819665783,,,,,,,,,,,
