date,open,high,low,close,adjClose,volume,symbol,technicals_ema8,technicals_sma20,technicals_sma50,technicals_stddev20,technicals_rsi14,technicals_cci50,technicals_cci5,technicals_snapback,technicals_hasCherries,technicals_avgVolume,technicals_macd,technicals_macdSignal,technicals_macdHistogram,technicals_atr8,technicals_ema8w,technicals_sma20w,technicals_ema8m,technicals_cci50w,technicals_cci5w,scores_ema8,scores_sma20,scores_sma50,scores_ema8w,scores_sma20w,scores_ema8m,scores_snapback,scores_snapStrength,scores_snapTiming,scores_guruScoreEMA8,scores_guruScoreSMA20,scores_guruScoreSMA50
2016-07-15T04:00:00.000Z,4.8,7.9,4.35,7.55,7.55,5234327,FTFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-18T04:00:00.000Z,6.09,6.09,4.5,5.56,5.56,2034479,FTFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-19T04:00:00.000Z,5.3,6.9499,4.65,6.28,6.28,2721557,FTFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-20T04:00:00.000Z,6.19,10.13,6.16,8.55,8.55,4072425,FTFT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-21T04:00:00.000Z,9.39,12.3,8.82,10.69,10.69,2423335,FTFT,,,,,,,129.9565046615145,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-22T04:00:00.000Z,12,14.29,11.54,14.25,14.25,1470813,FTFT,,,,,,,118.51995945411458,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-25T04:00:00.000Z,17.85,20.950001,16.15,18.219999,18.219999,3544526,FTFT,,,,,,,129.63631378691295,,,,,,,,,,,,,,,,,,,,,,,,
2016-07-26T04:00:00.000Z,19,19,12.95,13.01,13.01,1747649,FTFT,10.513749875,,,,,,41.81336703680297,,,,,,,,,,,,,0.0000010717590259723409,,,,,,,,,,,
2016-07-27T04:00:00.000Z,11.19,12.4,9.17,9.26,9.26,1216850,FTFT,10.235138791666667,,,,,,-85.34241788958775,,,,,,,4.157487625,,,,,,7.913040642821723,,,,,,,,,,,
2016-07-28T04:00:00.000Z,9.65,12.71,9.59,12.03,12.03,3342086,FTFT,10.633996837962963,,,,,,-62.47233289065956,,,,,,,4.069051671875,,,,,,0.2178448244861242,,,,,,,,,,,
2016-07-29T04:00:00.000Z,12.82,14.8,11.95,12.17,12.17,2363150,FTFT,10.975330873971194,,,,,,-17.55143144871235,,,,,,,3.916670212890625,,,,,,2.5349668917774126,,,,,,,,,,,
2016-08-01T04:00:00.000Z,12.04,13.4699,11.52,12.79,12.79,679157,FTFT,11.378590679755373,,,,,,7.245013566110162,,,,,,,3.670823936279297,,,,,,0.5209091141167965,,,,,,,,,,,
2016-08-02T04:00:00.000Z,12.5,12.84,11.22,11.26,11.26,389205,FTFT,11.35223719536529,,,,,,-3.3167808865568387,,,,,,,3.4144709442443846,,,,,,98.10066888301024,,,,,,,,,,,
2016-08-03T04:00:00.000Z,12,12.2899,10.2,10.67,10.67,455129,FTFT,11.200628929728559,,,,,,-93.34392705852562,,,,,,,3.2488995762138364,,,,,,69.32216678755752,,,,,,,,,,,
2016-08-04T04:00:00.000Z,10.66,11.48,10.66,10.82,10.82,332199,FTFT,11.116044723122213,,,,55.55933393807098,,-81.67921263487374,,,,,,,2.945287129187107,,,,,,90.9014689585179,,,,,,,,,,,
2016-08-05T04:00:00.000Z,10.8,11.0521,10,10.33,10.33,292461,FTFT,10.941368117983943,,,,54.5800254864736,,-93.92196973126924,,,,,,,2.7086387380387182,,,,,,56.55004215766732,,,,,,,,,,,
2016-08-08T04:00:00.000Z,10.67,10.89,9.8,9.8,9.8,274363,FTFT,10.687730758431956,,,,53.48194508931168,,-104.86479180544693,,,,,,,2.5063088957838784,,,,,,17.815233364795226,,,,,,,,,,,
2016-08-09T04:00:00.000Z,9.85,10.057,9.329,9.64,9.64,156935,FTFT,10.454901701002631,,,,53.13440490917496,,-119.62045058914688,,,,,,,2.284020283810894,,,,,,23.6446927255918,,,,,,,,,,,
2016-08-10T04:00:00.000Z,9.46,9.6999,8.62,8.66,8.66,203288,FTFT,10.05603465633538,,,,50.95048394159157,,-122.71806835593134,,,,,,,2.133505248334532,,,,,,0.08079468821702296,,,,,,,,,,,
2016-08-11T04:00:00.000Z,8.66,9.64,8.51,9.13,9.13,289074,FTFT,9.85024917714974,10.53349995,,5.546765537265868,51.97008293791628,,-76.6450506270402,,,1662150.4,,,,2.0080670922927153,,,,,,29.986258764332884,0.16966525561477042,,,,,,,,,,
2016-08-12T04:00:00.000Z,8.74,9.3,8.66,8.87,8.87,144127,FTFT,9.63241602667202,10.599499949999998,,5.433449728469048,51.33436706169552,,-65.7362039401603,,,1407640.4,,,,1.8370587057561258,,,,,,22.18254285198552,0.001839847464046862,,,,,,,,,,
2016-08-15T04:00:00.000Z,9.11,9.24,8.64,8.77,8.77,179650,FTFT,9.440768020744905,10.75999995,,5.000943612559562,51.07558490272663,,-70.05934091334748,,,1314898.95,,,,1.68242636753661,,,,,,32.924237572651926,0.000028998646006694884,,,,,,,,,,
2016-08-16T04:00:00.000Z,8.69,8.82,7.2659,7.76,7.76,455113,FTFT,9.067264016134926,10.833999949999999,,4.772153920987914,48.42059833043524,,-166.66666666666615,,,1201576.75,,,,1.6663855715945337,,,,,,0.0380006770169139,0.0000010717590259723409,,,,,,,,,,
2016-08-17T04:00:00.000Z,7.57,7.81,7.39,7.46,7.46,121291,FTFT,8.71009423477161,10.779499949999998,,4.8984707842142345,47.62864108727916,,-105.79121273685014,,,1004020.05,,,,1.510587375145217,,,,,,0.041753830277202475,0.0000010717590259723409,,,,,,,,,,
2016-08-18T04:00:00.000Z,7.45,7.5,6.47,6.94,6.94,247698,FTFT,8.31673996037792,10.591999949999998,,5.176981837789309,46.21758081380883,,-106.38454349257916,,,895238.2,,,,1.4505139532520648,,,,,-96.47328373323067,0.0012132124891595097,0.0000010717590259723409,,,,,,,,,,
2016-08-19T04:00:00.000Z,6.49,7.9,6.23,6.85,6.85,682166,FTFT,7.990797746960604,10.221999949999999,,5.135938161699409,45.96376607983608,,-75.53180243318135,,,855805.85,,,,1.4779497090955567,,,,,-96.96692462497703,0.04655516272514815,0.0000010717590259723409,,,,,,,,,,
2016-08-22T04:00:00.000Z,6.77,7.11,6.46,6.8,6.8,111972,FTFT,7.726176025413803,9.651,,3.8238875506479086,45.813239635911586,,-76.85511778472694,,,684178.15,,,,1.3744559954586122,,,,,-107.66174456884495,0.8310103507181976,0.0000010717590259723409,,,,,,,,,,
2016-08-23T04:00:00.000Z,6.97,7.32,6.73,7.05,7.05,179357,FTFT,7.575914686432958,9.353,,3.6555935222614813,46.75221336981038,,-11.904761904761795,,,605763.55,,,,1.2763989960262856,,,,,-103.3622866657987,35.31715409414995,0.0000010717590259723409,,,,,,,,,,
2016-08-24T04:00:00.000Z,6.88,6.88,6.45,6.45,6.45,165295,FTFT,7.32571142278119,9.2125,,3.8688699900617007,44.74806247120357,,-127.78782399035569,,,553185.8,,,,1.1918491215229998,,,,,-111.83937028350675,0.8619331486979354,0.0000010717590259723409,,,,,,,,,,
2016-08-25T04:00:00.000Z,6.44,6.49,6.05,6.15,6.15,100709,FTFT,7.064442217718703,8.9185,,3.8614156730401414,43.73846906162988,,-131.190727081138,,,391116.95,,,,1.0978679813326249,,,,,-110.8339269195237,0.273710634783364,0.0000010717590259723409,,,,,,,,,,
2016-08-26T04:00:00.000Z,6.1,6.1,5.92,6,6,63784,FTFT,6.827899502670102,8.610000000000001,,3.7575151363633923,43.21348484204204,,-105.90137429264342,,,276148.65,,,,0.9893844836660468,,,,,-109.20335759550122,0.7140871599768506,0.0000010717590259723409,,,,,,,,,,
2016-08-29T04:00:00.000Z,6,9.5999,6,9.5,9.5,8112125,FTFT,7.421699613187857,8.445500000000001,,3.2672035443173733,56.37205957989402,,148.38581248023962,,,647797.05,,,,1.315698923207791,,,,,-32.8574555110328,0.0000010717590259723409,0.4738143567852182,,,,,,,,,,
2016-08-30T04:00:00.000Z,10.44,10.9,8.12,8.32,8.32,4399088,FTFT,7.621321921368334,8.2985,,3.0011749365873532,51.99740330043805,,104.38388171322762,,,848291.2,,,,1.4987365578068172,,,,,1.4857357020119046,10.258384604588954,98.91725415826265,,,,,,,,,,
2016-08-31T04:00:00.000Z,8.17,12.7,8.12,12.6,12.6,10820053,FTFT,8.727694827730925,8.395000000000001,,3.39787875004392,63.16356813398387,,120.50182551872773,,,1366537.4,-0.5245151956159759,-1.1335090050367767,0.6089938094208007,1.8838944880809652,,,,,79.92602891098637,0.0000010717590259723409,0.0000010717590259723409,,,,,,,,,,
